,px,pz,start_speed,end_speed,spin_rate,spin_dir,break_angle,break_length,break_y,ax,ay,az,sz_bot,sz_top,type_confidence,vx0,vy0,vz0,x,x0,y,y0,z0,pfx_x,pfx_z,nasty,zone,code,type,pitch_type,event_num,b_score,ab_id,b_count,s_count,outs,pitch_num,on_1b,on_2b,on_3b,xmid,zmid,batter_id,event,g_id,inning,o,p_score,p_throws,pitcher_id,stand,top
515,0.82,3.3,91.5,84.2,1905.384,69.026,-21.5,9.3,23.8,16.45,30.41,-38.48,1.6,3.51,2.0,-5.79,-134.14,-0.15,85.67,1.83,149.73,50.0,6.11,9.08,-3.52,66.0,12.0,S,S,SI,406,4.0,2015000128.0,2.0,1.0,2.0,4.0,1.0,0.0,0.0,0.5683333333333332,4.998333333333333,448605,Walk,201500002,7,2,1,L,459987,R,False
516,-0.1,4.07,90.6,83.2,1784.683,90.33,-24.8,8.1,23.8,16.33,29.77,-32.08,1.6,3.34,0.889,-7.17,-132.75,0.32,120.77,1.45,129.0,50.0,6.29,9.2,0.01,28.0,11.0,B,B,SI,407,4.0,2015000128.0,2.0,2.0,2.0,5.0,1.0,0.0,0.0,-0.09166666666666667,5.179166666666666,448605,Walk,201500002,7,2,1,L,459987,R,False
517,-0.62,3.71,90.2,82.1,1722.887,84.046,-21.9,8.5,23.7,15.59,31.92,-33.8,1.6,3.49,2.0,-8.78,-131.99,0.07,140.71,1.61,138.61,50.0,6.2,8.97,-0.98,65.0,11.0,B,B,SI,408,4.0,2015000128.0,3.0,2.0,2.0,6.0,1.0,0.0,0.0,-0.2525,5.036666666666667,448605,Walk,201500002,7,2,1,L,459987,R,False
518,0.95,4.37,89.7,82.0,1926.105,84.949,-25.9,8.7,23.7,17.38,30.31,-33.71,1.66,3.83,2.0,-5.29,-131.42,1.55,80.64,1.7,120.71,50.0,6.3,10.03,-0.93,61.0,12.0,B,B,SI,413,4.0,2015000129.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.48916666666666664,5.4125,429664,Strikeout,201500002,7,3,1,L,459987,L,False
519,0.43,2.89,90.2,82.3,1903.938,76.609,-22.8,9.2,23.7,16.87,32.0,-36.19,1.66,3.62,2.0,-6.76,-132.14,-1.37,100.8,1.78,160.75,50.0,6.11,9.68,-2.35,43.0,6.0,F,S,SI,414,4.0,2015000129.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,0.29833333333333334,4.695833333333334,429664,Strikeout,201500002,7,3,1,L,459987,L,False
520,1.11,3.36,91.1,83.2,1593.549,81.028,-21.1,8.5,23.7,14.48,31.96,-34.46,1.66,3.62,2.0,-4.69,-133.46,-0.89,74.8,1.84,148.17,50.0,6.2,8.12,-1.32,65.0,12.0,S,S,SI,416,4.0,2015000129.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.7983333333333335,4.890000000000001,429664,Strikeout,201500002,7,3,1,L,459987,L,False
521,0.76,2.75,91.3,83.0,1473.958,82.453,-19.5,8.4,23.7,13.48,34.37,-33.96,1.66,3.62,2.0,-5.16,-133.84,-2.39,87.95,1.75,164.61,50.0,6.14,7.59,-1.05,52.0,12.0,F,S,SI,418,4.0,2015000129.0,1.0,2.0,2.0,4.0,1.0,1.0,0.0,0.6224999999999999,4.532500000000001,429664,Strikeout,201500002,7,3,1,L,459987,L,False
522,1.16,3.67,88.8,81.3,1695.333,84.319,-22.8,8.8,23.8,15.14,29.85,-33.68,1.66,3.62,0.845,-4.28,-130.2,-0.17,72.82,1.68,139.64,50.0,6.31,8.91,-0.93,71.0,12.0,S,S,SI,419,4.0,2015000129.0,1.0,2.0,2.0,5.0,1.0,1.0,0.0,0.6774999999999999,5.0675,429664,Strikeout,201500002,7,3,1,L,459987,L,False
523,0.09,2.92,88.9,81.0,614.501,226.954,4.4,7.0,23.7,-4.03,31.33,-28.41,1.66,3.4,2.0,8.03,-130.19,-1.46,78.27162908647702,-2.75,135.6550084530854,50.0,5.67,-2.38,2.18,43.0,2.0,C,S,FC,429,1.0,2015000130.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.1316666666666668,4.113333333333333,543068,Flyout,201500002,8,1,4,R,543144,R,True
524,0.0,2.52,90.3,81.9,818.037,186.157,-2.2,6.0,23.7,-0.8,33.7,-24.76,1.57,3.54,2.0,7.31,-132.25,-3.29,116.85,-2.76,170.79,50.0,5.64,-0.46,4.24,16.0,5.0,X,X,FC,430,1.0,2015000130.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,-1.3416666666666666,3.7266666666666666,543068,Flyout,201500002,8,1,4,R,543144,R,True
525,-0.65,3.53,88.7,80.7,659.309,174.073,-3.8,6.4,23.7,0.61,31.12,-26.3,1.56,3.42,2.0,5.04,-129.95,-0.93,141.93,-2.68,143.61,50.0,5.91,0.36,3.45,73.0,11.0,B,B,FC,434,1.0,2015000131.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.695,4.4325,455104,Single,201500002,8,1,4,R,543144,R,True
526,0.24,1.43,91.8,83.9,1384.579,250.84,18.6,7.0,23.7,-12.1,32.44,-27.97,1.56,3.33,2.0,9.93,-134.22,-5.25,107.89,-2.66,200.31,50.0,5.43,-6.72,2.3,54.0,14.0,D,X,FT,435,1.0,2015000131.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,-0.65,3.2383333333333333,455104,Single,201500002,8,1,4,R,543144,R,True
527,-0.5,1.56,91.4,82.9,1055.782,234.559,12.5,6.6,23.7,-7.93,34.61,-26.53,1.43,3.18,2.0,7.25,-133.75,-5.19,136.21,-2.7,196.61,50.0,5.48,-4.47,3.14,59.0,7.0,C,S,FT,439,1.0,2015000132.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-1.2275,3.2583333333333337,543213,Single,201500002,8,1,4,R,543144,R,True
528,0.15,2.29,92.3,83.3,1098.812,212.325,7.8,5.6,23.7,-5.47,36.13,-23.53,1.43,3.23,2.0,8.2,-135.06,-4.32,111.13,-2.56,176.95,50.0,5.62,-3.04,4.76,27.0,5.0,F,S,FF,440,1.0,2015000132.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,-0.9516666666666667,3.5583333333333336,543213,Single,201500002,8,1,4,R,543144,R,True
529,0.32,4.15,93.6,85.2,1155.974,224.761,12.3,5.4,23.7,-7.68,33.27,-24.43,1.43,3.25,2.0,9.97,-136.88,0.86,104.92,-2.86,126.76,50.0,5.52,-4.09,4.09,30.0,12.0,B,B,FF,441,1.0,2015000132.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,-0.9291666666666667,4.494166666666667,543213,Single,201500002,8,1,4,R,543144,R,True
530,1.84,0.51,74.7,69.0,2439.916,26.709,-11.0,17.1,23.8,8.26,23.99,-48.59,1.43,3.13,2.0,7.44,-109.27,0.13,46.98,-2.56,225.09,50.0,5.78,7.02,-14.01,12.0,14.0,*B,B,CU,442,1.0,2015000132.0,1.0,2.0,1.0,4.0,1.0,0.0,0.0,-0.945,4.3125,543213,Single,201500002,8,1,4,R,543144,R,True
531,-0.41,3.45,93.0,84.6,1701.924,236.696,25.2,5.8,23.7,-13.34,33.24,-23.41,1.43,3.23,0.931,9.16,-136.06,-1.21,132.67,-2.9,145.58,50.0,5.54,-7.2,4.69,49.0,11.0,D,X,FF,443,1.0,2015000132.0,2.0,2.0,1.0,5.0,1.0,0.0,0.0,-1.0550000000000002,4.104166666666667,543213,Single,201500002,8,1,4,R,543144,R,True
532,-0.87,1.44,80.4,73.3,1627.374,311.859,14.7,12.6,23.7,-9.84,27.88,-40.99,1.47,3.01,0.892,-4.57,-117.78,-0.25,150.2,2.05,199.79,50.0,5.43,-7.19,-6.5,92.0,13.0,S,S,SL,451,1.0,2015000133.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.1891666666666665,3.976666666666666,594777,Strikeout,201500002,8,2,4,L,518703,L,True
533,-1.32,2.05,81.8,74.6,1335.082,313.15,13.1,11.7,23.7,-8.05,28.43,-39.72,1.47,3.01,0.825,-5.66,-119.9,0.43,167.24,1.83,183.48,50.0,5.48,-5.67,-5.37,17.0,13.0,S,S,SL,452,1.0,2015000133.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.7275,4.2125,594777,Strikeout,201500002,8,2,4,L,518703,L,True
534,-1.68,1.49,92.0,83.9,2087.562,102.357,-28.8,7.5,23.7,18.87,32.53,-28.04,1.37,3.01,0.917,-12.02,-134.25,-5.34,181.08,1.52,198.69,50.0,5.53,10.47,2.25,37.0,13.0,B,B,FT,453,1.0,2015000133.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,-0.9525,3.3225000000000002,594777,Strikeout,201500002,8,2,4,L,518703,L,True
535,-1.52,0.41,82.3,76.4,1868.196,316.399,14.8,12.7,23.8,-10.71,26.22,-43.42,1.31,2.97,0.759,-5.35,-120.6,-2.94,175.09,1.69,227.71,50.0,5.52,-7.37,-7.79,23.0,13.0,*B,B,SL,454,1.0,2015000133.0,1.0,2.0,1.0,4.0,1.0,1.0,0.0,0.6991666666666666,3.6141666666666667,594777,Strikeout,201500002,8,2,4,L,518703,L,True
536,-1.86,0.44,83.1,76.6,1489.777,326.123,10.8,12.1,23.8,-6.96,27.82,-42.54,1.47,2.94,0.659,-6.82,-121.59,-2.89,188.01,1.61,226.87,50.0,5.4,-4.74,-7.1,17.0,13.0,*B,B,SL,455,1.0,2015000133.0,2.0,2.0,1.0,5.0,1.0,1.0,0.0,0.27,3.511666666666667,594777,Strikeout,201500002,8,2,4,L,518703,L,True
537,0.03,1.59,92.2,83.9,886.744,107.298,-12.0,7.1,23.7,7.88,34.46,-29.72,1.47,2.97,0.906,-5.47,-135.03,-4.88,115.97,1.53,195.8,50.0,5.56,4.35,1.32,37.0,8.0,C,S,FT,456,1.0,2015000133.0,3.0,2.0,1.0,6.0,1.0,1.0,0.0,0.41750000000000004,3.465,594777,Strikeout,201500002,8,2,4,L,518703,L,True
538,-0.1,1.85,93.7,84.4,2286.312,308.909,17.9,10.7,23.7,-16.82,39.07,-45.75,1.68,3.53,2.0,7.65,-137.16,-0.39,120.74,-1.78,188.97,50.0,5.19,-9.11,-7.39,49.0,8.0,C,S,SI,463,1.0,2015000134.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,-0.1808333333333334,4.135833333333334,545361,Strikeout,201500002,8,3,4,R,605476,R,True
539,0.72,2.01,84.0,76.9,2461.475,45.201,-18.3,13.3,23.8,14.83,29.48,-46.9,1.6,3.48,2.0,3.03,-123.18,1.2,89.67,-1.82,184.62,50.0,5.55,9.87,-9.85,48.0,14.0,C,S,SL,464,1.0,2015000134.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,-1.3725,4.600833333333333,545361,Strikeout,201500002,8,3,4,R,605476,R,True
540,0.13,1.44,85.8,79.4,2183.448,30.091,-11.5,12.7,23.8,9.49,27.61,-48.55,1.6,3.44,2.0,2.36,-125.76,-0.26,112.16,-1.6,199.9,50.0,5.51,5.98,-10.36,38.0,14.0,B,B,SL,465,1.0,2015000134.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0,-1.2333333333333334,4.338333333333333,545361,Strikeout,201500002,8,3,4,R,605476,R,True
541,-1.04,2.77,92.9,84.2,1570.114,313.808,12.9,9.6,23.7,-10.64,36.11,-42.38,1.6,3.5,2.0,4.08,-136.23,1.23,156.68,-1.82,163.88,50.0,5.3,-5.79,-5.59,56.0,11.0,T,S,SI,466,1.0,2015000134.0,1.0,2.0,2.0,4.0,1.0,1.0,0.0,-0.9475000000000002,4.5008333333333335,545361,Strikeout,201500002,8,3,4,R,605476,R,True
542,0.91,2.92,88.2,79.2,676.414,219.853,5.3,6.9,23.6,-3.86,34.52,-27.55,1.66,3.6,0.478,5.06,-129.19,-0.67,82.35,-0.8,159.97,50.0,5.36,-2.36,2.78,81.0,12.0,C,S,KC,474,4.0,2015000135.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25166666666666665,3.908333333333334,443558,Groundout,201500002,8,1,1,R,477569,R,False
543,1.73,1.85,82.1,75.7,992.303,21.241,-5.7,11.2,23.8,2.98,25.39,-39.84,1.66,3.52,2.0,5.53,-120.25,-0.02,51.17,-0.88,188.91,50.0,5.42,2.05,-5.34,39.0,14.0,B,B,KC,475,4.0,2015000135.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.25416666666666665,4.08,443558,Groundout,201500002,8,1,1,R,477569,R,False
544,0.34,3.7,88.2,80.0,534.422,219.512,4.3,6.9,23.7,-3.03,31.6,-28.5,1.66,3.69,2.0,3.79,-129.28,1.21,104.19,-0.93,139.01,50.0,5.44,-1.83,2.17,54.0,12.0,F,S,KC,476,4.0,2015000135.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,-0.14250000000000004,4.389166666666667,443558,Groundout,201500002,8,1,1,R,477569,R,False
545,0.88,0.99,82.3,77.1,1343.777,8.748,-3.1,11.9,23.9,1.7,22.35,-43.22,1.66,3.69,0.909,4.27,-120.66,-1.37,83.61,-1.06,212.08,50.0,5.36,1.14,-7.51,55.0,14.0,X,X,KC,477,4.0,2015000135.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,-0.185,3.8008333333333337,443558,Groundout,201500002,8,1,1,R,477569,R,False
546,0.35,1.89,80.3,74.7,1222.898,5.263,-2.0,12.1,23.9,0.91,22.07,-42.05,1.38,3.24,2.0,3.63,-117.66,0.89,103.54,-1.29,187.83,50.0,5.4,0.65,-7.09,66.0,9.0,X,X,KC,481,4.0,2015000136.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.5241666666666667,4.235833333333334,572122,Groundout,201500002,8,2,1,R,477569,L,False
547,-1.89,3.7,88.6,79.7,1290.749,230.071,20.0,6.4,23.6,-8.87,34.41,-24.75,1.74,3.73,2.0,-0.38,-130.01,0.48,189.04,-1.05,138.83,50.0,5.43,-5.33,4.42,44.0,11.0,B,B,FT,485,4.0,2015000137.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,-1.0258333333333334,4.196666666666666,489149,Flyout,201500002,8,3,1,R,477569,L,False
548,-0.41,2.06,89.1,81.1,1238.861,239.414,18.1,6.9,23.7,-9.6,31.92,-26.5,1.56,3.67,2.0,2.93,-130.59,-3.02,132.7,-0.82,183.19,50.0,5.26,-5.66,3.3,50.0,7.0,C,S,FT,486,4.0,2015000137.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,-0.1433333333333333,3.3850000000000002,489149,Flyout,201500002,8,3,1,R,477569,L,False
549,-0.97,3.63,83.1,74.2,1002.189,222.909,12.3,7.5,23.6,-5.73,32.02,-26.01,1.56,3.41,2.0,0.44,-121.83,0.67,153.9,-0.64,140.85,50.0,5.66,-3.96,4.21,65.0,11.0,F,S,CH,487,4.0,2015000137.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,-0.4749999999999999,4.2941666666666665,489149,Flyout,201500002,8,3,1,R,477569,L,False
550,0.01,2.77,88.2,79.9,1262.806,240.729,18.1,7.0,23.7,-9.82,32.24,-26.67,1.56,3.41,2.0,4.2,-129.33,-1.17,116.54,-0.88,164.04,50.0,5.31,-5.92,3.28,33.0,5.0,F,S,FT,488,4.0,2015000137.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,0.05833333333333335,3.7666666666666666,489149,Flyout,201500002,8,3,1,R,477569,L,False
551,-0.28,3.74,90.1,81.8,1096.01,231.411,15.3,6.3,23.7,-7.8,32.26,-25.95,1.56,3.41,2.0,3.02,-132.09,0.5,127.67,-0.86,137.8,50.0,5.48,-4.49,3.54,55.0,11.0,F,S,FT,489,4.0,2015000137.0,1.0,2.0,2.0,5.0,0.0,0.0,0.0,-0.19583333333333336,4.315,489149,Flyout,201500002,8,3,1,R,477569,L,False
552,1.27,4.01,89.7,81.0,833.897,195.738,1.6,5.9,23.7,-2.05,33.57,-24.9,1.56,3.68,2.0,5.37,-131.48,1.26,68.44,-0.66,130.65,50.0,5.4,-1.2,4.2,72.0,12.0,B,B,KC,490,4.0,2015000137.0,1.0,2.0,2.0,6.0,0.0,0.0,0.0,0.40499999999999997,4.355,489149,Flyout,201500002,8,3,1,R,477569,L,False
553,-0.07,2.22,82.5,75.2,859.245,265.483,11.7,9.1,23.7,-7.14,27.51,-31.61,1.56,3.41,2.0,2.46,-120.93,-1.22,119.78,-0.48,178.76,50.0,5.55,-4.91,0.34,23.0,5.0,X,X,CH,491,4.0,2015000137.0,2.0,2.0,2.0,7.0,0.0,0.0,0.0,0.13416666666666666,3.8566666666666665,489149,Flyout,201500002,8,3,1,R,477569,L,False
554,1.07,3.33,93.6,84.2,1426.582,235.115,18.6,5.9,23.6,-11.05,38.01,-24.47,1.57,3.33,2.0,9.54,-136.99,-2.39,76.25,-1.73,148.84,50.0,5.94,-5.98,4.13,73.0,12.0,B,B,FT,498,1.0,2015000138.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1683333333333334,4.2908333333333335,405395,Walk,201500002,9,0,4,R,407845,R,True
555,0.35,1.49,91.3,83.0,2015.649,276.795,24.6,9.0,23.7,-18.43,34.19,-34.37,1.57,3.28,2.0,9.18,-133.59,-4.11,103.7,-1.81,198.58,50.0,5.57,-10.41,-1.28,57.0,14.0,C,S,FT,499,1.0,2015000138.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.13750000000000007,3.6366666666666667,405395,Walk,201500002,9,0,4,R,407845,R,True
556,0.61,1.46,92.5,85.4,1305.484,275.022,17.1,7.9,23.8,-12.13,30.09,-33.24,1.57,3.41,2.0,7.58,-135.32,-5.12,93.6,-1.37,199.5,50.0,5.7,-6.56,-0.62,67.0,14.0,B,B,FT,500,1.0,2015000138.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.16666666666666657,3.631666666666667,405395,Walk,201500002,9,0,4,R,407845,R,True
557,1.75,2.0,94.9,86.6,1930.596,277.933,23.5,8.2,23.7,-18.27,34.77,-34.72,1.57,3.37,2.0,11.86,-138.62,-3.7,50.48,-1.38,184.7,50.0,5.71,-9.51,-1.36,36.0,14.0,B,B,FT,501,1.0,2015000138.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.9775,3.9683333333333333,405395,Walk,201500002,9,0,4,R,407845,R,True
558,0.46,2.89,93.2,84.7,2085.537,276.903,26.3,8.5,23.7,-19.46,34.45,-34.53,1.57,3.37,2.0,9.42,-136.36,-1.09,99.54,-1.7,160.86,50.0,5.71,-10.51,-1.31,51.0,3.0,C,S,FT,502,1.0,2015000138.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0,0.25583333333333336,4.409166666666667,405395,Walk,201500002,9,0,4,R,407845,R,True
559,1.29,2.11,95.6,87.1,974.25,238.031,11.6,6.1,23.7,-7.97,35.96,-27.2,1.57,3.36,2.0,8.82,-139.9,-4.9,67.98,-1.4,181.86,50.0,5.7,-4.08,2.51,61.0,14.0,B,B,FT,503,1.0,2015000138.0,3.0,2.0,0.0,6.0,0.0,0.0,0.0,0.2850000000000001,3.6958333333333337,405395,Walk,201500002,9,0,4,R,407845,R,True
560,-1.11,1.66,93.4,85.4,1483.489,278.982,20.2,8.2,23.7,-13.83,34.33,-34.36,1.57,3.6,2.0,3.43,-136.93,-4.15,159.39,-1.43,193.91,50.0,5.59,-7.39,-1.21,72.0,13.0,C,S,FT,507,1.0,2015000139.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.6541666666666667,3.725833333333333,459964,Forceout,201500002,9,1,4,R,407845,L,True
561,0.24,1.57,81.7,74.6,1880.882,299.215,16.7,12.0,23.7,-13.53,27.25,-39.74,1.57,3.4,2.0,7.45,-119.57,-1.1,107.81,-1.71,196.28,50.0,5.67,-9.53,-5.38,41.0,9.0,B,B,CH,508,1.0,2015000139.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.05916666666666659,4.068333333333333,459964,Forceout,201500002,9,1,4,R,407845,L,True
562,0.43,1.48,94.2,86.5,1250.324,254.248,18.1,6.8,23.8,-11.43,32.84,-28.95,1.57,3.41,2.0,6.85,-137.8,-5.89,100.76,-1.32,198.85,50.0,5.62,-5.99,1.65,60.0,14.0,C,S,FT,509,1.0,2015000139.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.05416666666666664,3.4124999999999996,459964,Forceout,201500002,9,1,4,R,407845,L,True
563,-0.77,2.33,82.8,75.1,1653.19,289.508,17.9,10.9,23.7,-13.03,29.26,-36.79,1.57,3.32,2.0,4.81,-121.31,-0.34,146.5,-1.64,175.98,50.0,5.75,-8.97,-3.23,45.0,13.0,X,X,CH,510,1.0,2015000139.0,1.0,2.0,0.0,4.0,1.0,0.0,0.0,-0.4575,4.309166666666667,459964,Forceout,201500002,9,1,4,R,407845,L,True
564,-0.96,3.11,94.0,85.1,1351.135,229.631,19.6,5.7,23.7,-9.78,36.59,-23.86,1.58,3.4,0.899,3.91,-137.83,-2.74,153.48,-1.73,154.73,50.0,5.77,-5.19,4.38,69.0,11.0,C,S,FT,515,1.0,2015000140.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-0.9124999999999999,4.074999999999999,501896,Grounded Into DP,201500002,9,3,4,R,407845,R,True
565,-0.67,3.84,95.7,86.0,1833.799,251.092,29.7,6.5,23.6,-16.77,39.95,-26.43,1.58,3.51,2.0,5.5,-140.24,-0.94,142.35,-1.55,135.02,50.0,5.95,-8.66,2.93,69.0,11.0,F,S,FT,516,1.0,2015000140.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,-0.3883333333333334,4.650833333333333,501896,Grounded Into DP,201500002,9,3,4,R,407845,R,True
566,1.13,1.96,96.8,87.1,1072.776,254.244,14.4,6.6,23.6,-10.08,41.38,-29.33,1.58,3.51,0.901,7.84,-141.64,-5.2,73.85,-1.05,185.89,50.0,5.77,-5.11,1.41,66.0,14.0,X,X,FT,517,1.0,2015000140.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.46583333333333327,3.7474999999999996,501896,Grounded Into DP,201500002,9,3,4,R,407845,R,True
567,0.128,3.194,91.1,82.4,1985.835,207.355,20.1,4.2,23.7,-8.38,33.744,-15.977,1.76,3.69,2.0,8.397,-133.229,-4.992,112.12,-2.475,152.54,50.0,6.281,-4.75,9.15,48.0,2.0,C,S,FF,3,0.0,2015000141.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.7776666666666667,3.9749999999999996,458913,Groundout,201500003,1,1,0,R,506693,L,True
568,-0.65,1.757,92.9,84.2,1942.817,224.07,27.4,5.3,23.7,-12.653,35.216,-19.104,1.45,3.19,2.0,6.791,-135.842,-8.04,141.78,-2.309,191.34,50.0,6.13,-6.91,7.09,58.0,7.0,X,X,FT,4,0.0,2015000141.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,-0.9036666666666667,3.3526666666666665,458913,Groundout,201500003,1,1,0,R,506693,L,True
569,-0.751,1.753,92.0,83.7,1796.123,215.717,21.9,5.0,23.7,-9.728,33.782,-18.645,1.5,3.12,2.0,6.127,-134.595,-7.897,145.63,-2.375,191.45,50.0,6.084,-5.39,7.46,72.0,13.0,C,S,FF,8,0.0,2015000142.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.1138333333333332,3.2968333333333333,607054,Single,201500003,1,1,0,R,506693,L,True
570,-0.841,2.54,92.3,84.2,2304.614,237.234,36.7,6.1,23.7,-18.044,32.648,-20.561,1.5,3.33,2.0,6.941,-135.081,-6.134,149.06,-2.176,170.2,50.0,6.311,-9.88,6.32,56.0,11.0,D,X,FT,9,0.0,2015000142.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,-0.6851666666666668,3.8988333333333327,607054,Single,201500003,1,1,0,R,506693,L,True
571,0.73,1.591,90.6,83.7,1979.925,244.465,28.8,6.7,23.8,-16.294,27.974,-24.39,1.72,3.52,2.0,10.616,-132.318,-6.988,89.17,-2.139,195.82,50.0,6.051,-9.18,4.34,72.0,14.0,B,B,FT,13,0.0,2015000143.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.06050000000000011,3.4593333333333334,455976,Single,201500003,1,1,0,R,506693,L,True
572,0.446,1.985,85.8,79.0,1539.982,265.97,19.6,8.7,23.8,-13.287,26.822,-31.238,1.64,3.48,2.0,9.415,-125.484,-3.99,100.0,-2.276,185.19,50.0,6.158,-8.38,0.54,42.0,9.0,C,S,CH,17,0.0,2015000143.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,-0.21666666666666656,4.0265,455976,Single,201500003,1,1,0,R,506693,L,True
573,-0.339,1.665,86.5,79.8,1727.363,265.113,22.8,8.7,23.8,-15.007,26.705,-30.891,1.64,3.48,2.0,8.261,-126.501,-4.886,129.92,-2.445,193.83,50.0,6.108,-9.3,0.75,44.0,7.0,E,X,CH,18,0.0,2015000143.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,-0.6169999999999999,3.824,455976,Single,201500003,1,1,0,R,506693,L,True
574,-1.185,3.632,91.5,84.2,1883.882,244.463,29.9,6.5,23.8,-15.713,29.636,-24.667,1.66,3.61,2.0,6.008,-134.107,-2.018,162.17,-2.334,140.72,50.0,6.158,-8.65,4.09,73.0,11.0,B,B,FT,24,1.0,2015000144.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-1.0386666666666668,4.554166666666667,518692,Groundout,201500003,1,2,0,R,506693,L,True
575,-0.399,3.182,81.1,73.4,1788.102,254.031,23.5,9.0,23.7,-14.062,27.211,-28.15,1.66,3.51,2.0,8.01,-118.672,-0.381,132.21,-2.544,152.87,50.0,5.957,-10.07,2.83,41.0,1.0,F,S,CH,25,1.0,2015000144.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,-0.6323333333333333,4.333666666666666,518692,Groundout,201500003,1,2,0,R,506693,L,True
576,-0.93,2.859,91.1,83.8,1807.484,245.16,27.9,6.6,23.8,-15.092,29.734,-25.188,1.66,3.51,2.0,6.139,-133.485,-3.709,152.45,-2.174,161.59,50.0,6.088,-8.4,3.85,62.0,11.0,X,X,FT,26,1.0,2015000144.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,-0.852,4.152666666666666,518692,Groundout,201500003,1,2,0,R,506693,L,True
577,-0.654,3.524,92.8,84.0,1942.002,221.502,28.5,4.9,23.7,-12.06,35.216,-18.544,1.59,3.36,2.0,5.725,-135.96,-3.923,141.93,-1.953,143.63,50.0,6.306,-6.57,7.39,70.0,11.0,F,S,FT,31,1.0,2015000145.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,-0.7560000000000001,4.299166666666666,542194,Groundout,201500003,1,3,0,R,506693,R,True
578,-0.751,2.574,83.1,76.2,789.672,59.54,-9.9,10.0,23.8,5.715,27.153,-35.535,1.59,3.36,2.0,2.722,-121.807,-1.664,145.63,-2.39,169.28,50.0,6.38,3.86,-2.32,45.0,11.0,X,X,SL,32,1.0,2015000145.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,-1.8921666666666668,4.670333333333334,542194,Groundout,201500003,1,3,0,R,506693,R,True
579,0.309,1.719,91.3,82.1,2309.295,219.019,32.1,4.7,23.6,-13.376,35.691,-15.668,1.27,3.27,2.0,9.723,-133.471,-6.023,105.22,-2.437,192.37,50.0,5.184,-7.61,9.35,55.0,9.0,C,S,FF,38,0.0,2015000146.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.4298333333333332,2.6723333333333334,543829,Lineout,201500003,1,1,1,R,527054,L,False
580,0.134,1.852,90.2,82.3,2039.745,230.744,29.4,5.7,23.7,-14.348,30.398,-20.449,1.49,3.35,0.591,10.051,-131.792,-4.436,111.89,-2.676,188.78,50.0,5.085,-8.23,6.69,34.0,8.0,X,X,FF,39,0.0,2015000146.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,-0.5851666666666667,2.911,543829,Lineout,201500003,1,1,1,R,527054,L,False
